,Data,IPEDSID,Year,NCAASubdivision,FBSConference,TotalExpenses,ExcessTransfersBack,OtherExpenses,Medical,CompetitionGuarantees,Recruiting,GameExpensesandTravel,FacilitiesandEquipment,CoachesCompensation,SupportandAdminCompensationw/Severance,AthleticStudentAid,TotalRevenues,OtherRevenue,"CorporateSponsorship,Advertising,Licensing",DonorContributions,CompetitionGuarantees,"NCAA/ConferenceDistributions,MediaRights,andPost-SeasonFootball",TicketSales,Institutional/GovernmentSupport,StudentFees,TotalInstitutional/GovernmentSupportandStudentFees,TotalFootballSpending,TotalFootballCoachingSalaries,AthleticsRelatedDebt,"AnnualDebtService,LeasesandRentalFeesonAthleticFacilities"
1206,University of Hawaii at Manoa,141574.0,2021,Football Bowl Subdivision,Mountain West Conference,41150162.0,0.0,2968802.0,1427178.0,1065222.0,50563.0,3038792.0,4755436.0,8133119.0,9366011.0,10345039.0,44641605.0,760102.0,3343724.0,7639044.0,14500.0,5060939.0,0.0,27823296.0,0.0,27823296.0,10896286.0,3204924.0,2201244.0,180800.0
1207,University of Houston,225511.0,2005,Football Bowl Subdivision,Conference USA,31465298.0,0.0,3557466.0,468354.0,1127078.0,296995.0,6549017.0,3073171.0,5907420.0,5654529.0,4831268.0,31425721.0,4920515.0,550641.0,2461564.0,2081155.0,2328861.0,1826027.0,12348878.0,4908080.0,17256958.0,9723840.0,2217002.0,23532244.0,2496251.0
1208,University of Houston,225511.0,2006,Football Bowl Subdivision,Conference USA,34987177.0,0.0,3433054.0,705809.0,628715.0,412387.0,4557554.0,8119305.0,6048329.0,5943342.0,5138681.0,21103968.0,3134310.0,705040.0,2711320.0,272863.0,3844518.0,2096987.0,3201322.0,5137607.0,8338929.0,8052986.0,2600714.0,21540048.0,2417400.0
1209,University of Houston,225511.0,2007,Football Bowl Subdivision,Conference USA,37379974.0,0.0,5107385.0,811157.0,989782.0,517449.0,4791020.0,7567062.0,6211218.0,6399799.0,4985101.0,25846451.0,5283787.0,931042.0,4298983.0,351287.0,3831153.0,2587009.0,3016261.0,5546929.0,8563190.0,,0.0,,
1210,University of Houston,225511.0,2008,Football Bowl Subdivision,Conference USA,39000663.0,0.0,5505812.0,779965.0,709829.0,403605.0,4551731.0,8574830.0,6754043.0,6248579.0,5472269.0,39000663.0,4655607.0,980312.0,3440007.0,1054061.0,4006736.0,2779141.0,16547529.0,5537270.0,22084799.0,8986120.0,2854180.0,17626060.0,2262165.0
1211,University of Houston,225511.0,2009,Football Bowl Subdivision,Conference USA,39586278.0,0.0,4937746.0,645373.0,844206.0,526490.0,4431202.0,7927762.0,6955151.0,7522049.0,5796299.0,39586278.0,3579354.0,1128256.0,2794867.0,531588.0,4168507.0,2266266.0,19368533.0,5748907.0,25117440.0,9268770.0,2635991.0,16305918.0,2275401.0
1212,University of Houston,225511.0,2010,Football Bowl Subdivision,Conference USA,41050805.0,0.0,6322081.0,858758.0,983860.0,546380.0,4799150.0,7552271.0,7642215.0,7086207.0,5259884.0,41050805.0,4284033.0,1494484.0,3942767.0,891612.0,4485455.0,4304708.0,15771654.0,5876092.0,21647746.0,10144754.0,3296935.0,14607530.0,2239849.0
1213,University of Houston,225511.0,2011,Football Bowl Subdivision,Conference USA,40296085.0,0.0,6371322.0,609971.0,924236.0,601396.0,4410838.0,6653548.0,7799193.0,7452777.0,5472805.0,41697338.0,3508432.0,1799964.0,3912721.0,689120.0,3443806.0,4078951.0,19008868.0,5255477.0,24264345.0,9404492.0,3114331.0,12696872.0,2168640.0
1214,University of Houston,225511.0,2012,Football Bowl Subdivision,Conference USA,42954140.0,0.0,7351763.0,1042985.0,1155489.0,568902.0,4700419.0,5977113.0,8255048.0,7708934.0,6193487.0,43257791.0,3617580.0,539347.0,4732989.0,459103.0,2895235.0,5823212.0,19988286.0,5202038.0,25190324.0,10749844.0,3695766.0,8832296.0,2174807.0
1215,University of Houston,225511.0,2013,Football Bowl Subdivision,Conference USA,49625776.0,0.0,11478267.0,945427.0,1193575.0,817674.0,3561539.0,9928323.0,8588607.0,6837163.0,6275201.0,48882324.0,1298432.0,4082627.0,4998654.0,596476.0,3095446.0,4434980.0,21323053.0,9052655.0,30375708.0,10566579.0,3932955.0,7437571.0,1849048.0
1216,University of Houston,225511.0,2014,Football Bowl Subdivision,American Athletic Conference,45196426.0,0.0,5071628.0,893336.0,1052746.0,673502.0,5302677.0,8308763.0,10246989.0,7180472.0,6466313.0,46139958.0,687587.0,2490105.0,6587632.0,125907.0,7410531.0,3949711.0,16031847.0,8856638.0,24888485.0,11364372.0,4442672.0,57430649.0,5306006.0
1217,University of Houston,225511.0,2015,Football Bowl Subdivision,American Athletic Conference,51946988.0,0.0,6118436.0,999082.0,1917311.0,768263.0,6078017.0,8630648.0,11251143.0,8990620.0,7193468.0,51235048.0,1728243.0,2665548.0,7326398.0,125758.0,4773933.0,4897478.0,21417618.0,8300073.0,29717691.0,14586127.0,5678025.0,54492718.0,5462320.0
1218,University of Houston,225511.0,2016,Football Bowl Subdivision,American Athletic Conference,58939370.0,0.0,8209693.0,838846.0,906916.0,638630.0,9760576.0,8722481.0,13118166.0,9236378.0,7507684.0,58109246.0,1919905.0,2965252.0,9194426.0,303703.0,9828616.0,5496600.0,19880732.0,8520011.0,28400743.0,20025920.0,7030048.0,105193205.0,6471449.0
1219,University of Houston,225511.0,2017,Football Bowl Subdivision,American Athletic Conference,61106877.0,0.0,8158780.0,1102373.0,1454908.0,930894.0,7678970.0,12363404.0,11490268.0,9984740.0,7942540.0,63204590.0,4978269.0,4448811.0,10970583.0,926376.0,6223879.0,7242525.0,19466083.0,8948065.0,28414148.0,16562801.0,5222644.0,126215945.0,5857396.0
1220,University of Houston,225511.0,2018,Football Bowl Subdivision,American Athletic Conference,61624210.0,0.0,8675174.0,1290363.0,1005346.0,753406.0,6687837.0,13363429.0,11670541.0,9665758.0,8512357.0,59504317.0,2163012.0,4469693.0,9050001.0,283804.0,5241171.0,4652573.0,24171867.0,9472196.0,33644063.0,15434530.0,5004043.0,70644510.0,7913097.0
1221,University of Houston,225511.0,2019,Football Bowl Subdivision,American Athletic Conference,78091265.0,0.0,4411246.0,1177683.0,1610839.0,973190.0,8129818.0,24297740.0,17545295.0,11488333.0,8457121.0,79545067.0,3117989.0,4331421.0,10177428.0,341286.0,5132765.0,5174732.0,41962476.0,9306969.0,51269445.0,19775033.0,7661286.0,77645968.0,6195995.0
1222,University of Houston,225511.0,2020,Football Bowl Subdivision,American Athletic Conference,69488187.0,0.0,3332466.0,1411761.0,934831.0,485645.0,5405966.0,20214684.0,18167649.0,11110550.0,8424635.0,70548603.0,2567191.0,2789199.0,5056026.0,991259.0,5241187.0,5005868.0,39701946.0,9195928.0,48897875.0,19031064.0,8946728.0,87886788.0,2356680.0
1223,University of Houston,225511.0,2021,Football Bowl Subdivision,American Athletic Conference,67196088.0,0.0,3128498.0,4065926.0,632554.0,201252.0,4297317.0,18811264.0,15221554.0,11822150.0,9015573.0,66823577.0,1601613.0,1854952.0,3824724.0,22000.0,8317680.0,1709363.0,41031960.0,8461285.0,49493245.0,16139796.0,6892684.0,75319320.0,6176510.0
1224,University of Illinois Urbana-Champaign,145637.0,2005,Football Bowl Subdivision,Big Ten Conference,66483502.0,0.0,9653797.0,513332.0,1632203.0,1407238.0,6643849.0,16160343.0,8942086.0,12792662.0,8737993.0,67151206.0,8309280.0,6078075.0,13374959.0,75897.0,14856271.0,17923326.0,2718834.0,3814564.0,6533399.0,14325158.0,3104658.0,27750288.0,5550058.0
1225,University of Illinois Urbana-Champaign,145637.0,2006,Football Bowl Subdivision,Big Ten Conference,67981873.0,0.0,10770288.0,577349.0,1732293.0,1512626.0,6799978.0,14227193.0,9331494.0,13058567.0,9972085.0,68208463.0,7920104.0,6264763.0,12834814.0,693717.0,15865055.0,17675506.0,3130666.0,3823838.0,6954504.0,14017362.0,3201082.0,22982422.0,4602132.0
1226,University of Illinois Urbana-Champaign,145637.0,2007,Football Bowl Subdivision,Big Ten Conference,67584790.0,0.0,11273083.0,657881.0,1865121.0,1578663.0,7159130.0,11007600.0,9865511.0,13909254.0,10268547.0,75587396.0,7900567.0,7267356.0,16788061.0,265295.0,18934835.0,19012411.0,1839553.0,3579320.0,5418873.0,14170199.0,3332394.0,,
1227,University of Illinois Urbana-Champaign,145637.0,2008,Football Bowl Subdivision,Big Ten Conference,79866388.0,0.0,11055692.0,747656.0,1471326.0,1589830.0,10143842.0,18508992.0,10733414.0,14947146.0,10668490.0,85353178.0,7860719.0,5766721.0,17820765.0,1641785.0,28980943.0,17992921.0,1601350.0,3687973.0,5289323.0,18020157.0,4433497.0,172315434.0,7481863.0
1228,University of Illinois Urbana-Champaign,145637.0,2009,Football Bowl Subdivision,Big Ten Conference,93014898.0,0.0,12200356.0,750859.0,1641851.0,1363826.0,8726689.0,30320573.0,10954047.0,15884173.0,11172526.0,95273021.0,9412897.0,5853971.0,23116741.0,1666841.0,27193471.0,22331213.0,2002373.0,3695513.0,5697886.0,15016862.0,4127903.0,,
1229,University of Illinois Urbana-Champaign,145637.0,2010,Football Bowl Subdivision,Big Ten Conference,89418742.0,0.0,10819192.0,678129.0,1283727.0,1588072.0,7977984.0,28467415.0,11177276.0,15388416.0,12038531.0,93435368.0,8618418.0,5092076.0,23405622.0,1686918.0,27473584.0,22195691.0,1282811.0,3680249.0,4963060.0,15419202.0,4582619.0,162175462.0,15838410.0
1230,University of Illinois Urbana-Champaign,145637.0,2011,Football Bowl Subdivision,Big Ten Conference,88512880.0,0.0,10745701.0,722130.0,1685996.0,1619325.0,9005532.0,26071616.0,12358812.0,14441020.0,11862747.0,93797700.0,9441912.0,5485338.0,19801766.0,1657580.0,32695690.0,19916575.0,1247226.0,3551614.0,4798839.0,17041781.0,5085500.0,145701175.0,15560760.0
1231,University of Illinois Urbana-Champaign,145637.0,2012,Football Bowl Subdivision,Big Ten Conference,90570506.0,0.0,12583613.0,607023.0,2926034.0,1669589.0,9389130.0,22004960.0,12525086.0,17146674.0,11718398.0,92892594.0,9017783.0,5292110.0,18446563.0,33282.0,31312553.0,24142750.0,1106064.0,3541490.0,4647554.0,19724087.0,5114594.0,138165216.0,11231392.0
1232,University of Illinois Urbana-Champaign,145637.0,2013,Football Bowl Subdivision,Big Ten Conference,91504095.0,0.0,11336990.0,655064.0,2577476.0,1924957.0,9523500.0,21000015.0,12002727.0,19839127.0,12644239.0,92734782.0,7178307.0,5614628.0,21939025.0,324934.0,34469793.0,18656552.0,1032180.0,3519363.0,4551543.0,19566113.0,4682651.0,126772069.0,11261387.0
1233,University of Illinois Urbana-Champaign,145637.0,2014,Football Bowl Subdivision,Big Ten Conference,95131023.0,0.0,11647885.0,536647.0,2878003.0,2088322.0,8090445.0,25683753.0,12344861.0,19387705.0,12473402.0,92539881.0,7980446.0,5783353.0,19354236.0,16025.0,35445686.0,19464835.0,1007755.0,3487545.0,4495300.0,19207769.0,4610337.0,301093428.0,12923711.0
1234,University of Illinois Urbana-Champaign,145637.0,2015,Football Bowl Subdivision,Big Ten Conference,99649430.0,0.0,16206503.0,858106.0,3443630.0,2131213.0,8899707.0,23719449.0,13188252.0,18400839.0,12801731.0,98318081.0,8284475.0,5911938.0,21959320.0,459816.0,41215215.0,16224769.0,640886.0,3621662.0,4262549.0,19698016.0,5029271.0,308720956.0,19118466.0
1235,University of Illinois Urbana-Champaign,145637.0,2016,Football Bowl Subdivision,Big Ten Conference,116189494.0,0.0,15331140.0,907499.0,3099216.0,1940697.0,9160188.0,37757887.0,14170804.0,19913725.0,13908338.0,108666451.0,6901515.0,5653411.0,32212164.0,265317.0,43021655.0,16488738.0,500873.0,3622778.0,4123651.0,20810813.0,5557800.0,288462750.0,29550913.0
1236,University of Illinois Urbana-Champaign,145637.0,2017,Football Bowl Subdivision,Big Ten Conference,111363881.0,0.0,16401025.0,837740.0,3021774.0,2075339.0,8418201.0,30688649.0,16720290.0,19346433.0,13854429.0,107724611.0,7670204.0,6846818.0,27108054.0,213022.0,48080901.0,14177821.0,45927.0,3581862.0,3627789.0,24687655.0,8095407.0,271326357.0,22203775.0
1237,University of Illinois Urbana-Champaign,145637.0,2018,Football Bowl Subdivision,Big Ten Conference,117294703.0,0.0,13422336.0,1076824.0,2909241.0,2232696.0,8683812.0,29793266.0,21555369.0,23906803.0,13714356.0,124239424.0,6061513.0,6025906.0,25757441.0,225532.0,63247627.0,13646068.0,6019901.0,3255436.0,9275338.0,23994645.0,8660302.0,266018698.0,23076430.0
1238,University of Illinois Urbana-Champaign,145637.0,2019,Football Bowl Subdivision,Big Ten Conference,127366462.0,0.0,16391683.0,1190670.0,2672180.0,2407508.0,9595632.0,33521548.0,21735459.0,25847034.0,14004748.0,125666974.0,7103880.0,5933065.0,26460794.0,9645.0,64445718.0,12542797.0,5968417.0,3202658.0,9171075.0,24837742.0,8917653.0,342886025.0,24142005.0
1239,University of Illinois Urbana-Champaign,145637.0,2020,Football Bowl Subdivision,Big Ten Conference,127352954.0,0.0,15478740.0,976672.0,3165543.0,1901033.0,10292755.0,32882338.0,22784180.0,26242660.0,13629033.0,128324367.0,6605060.0,6089343.0,27371526.0,209396.0,64326028.0,14416724.0,6009680.0,3296610.0,9306290.0,27941443.0,9338481.0,330659476.0,22577500.0
1240,University of Illinois Urbana-Champaign,145637.0,2021,Football Bowl Subdivision,Big Ten Conference,102006085.0,0.0,6004922.0,866379.0,242511.0,679690.0,5644216.0,30099600.0,22159720.0,24619069.0,11689978.0,98811643.0,3645980.0,4112705.0,33866174.0,47550.0,47948236.0,244609.0,6059769.0,2886620.0,8946389.0,21381419.0,9324510.0,314116163.0,18976915.0
1241,University of Iowa,153658.0,2005,Football Bowl Subdivision,Big Ten Conference,76289230.0,0.0,13196962.0,1614374.0,7096162.0,1057525.0,9466067.0,10802468.0,12184674.0,12609725.0,8261272.0,85576695.0,9772977.0,5946455.0,14370716.0,277503.0,23846297.0,26323020.0,2951496.0,2088231.0,5039727.0,25148096.0,5317317.0,34687860.0,2142369.0
1242,University of Iowa,153658.0,2006,Football Bowl Subdivision,Big Ten Conference,79607262.0,0.0,13145520.0,771247.0,7309827.0,1059696.0,9640430.0,10426076.0,15400206.0,12912340.0,8941920.0,98554931.0,9480761.0,5958196.0,28197996.0,520072.0,22856141.0,26999251.0,2532926.0,2009589.0,4542515.0,27969990.0,7397283.0,125006209.0,0.0
1243,University of Iowa,153658.0,2007,Football Bowl Subdivision,Big Ten Conference,92094733.0,0.0,18905797.0,969960.0,2811871.0,1185538.0,9862598.0,21637550.0,15039653.0,12896184.0,8785580.0,105637169.0,10804861.0,7004260.0,28548428.0,261374.0,26607972.0,28400706.0,2056179.0,1953389.0,4009568.0,37879335.0,7156077.0,153002040.0,3264566.0
1244,University of Iowa,153658.0,2008,Football Bowl Subdivision,Big Ten Conference,90115790.0,0.0,17075592.0,970092.0,1504602.0,1230609.0,8797058.0,21592695.0,15786093.0,13619479.0,9539570.0,102592185.0,9629570.0,6760424.0,26939195.0,1943235.0,30397977.0,24042469.0,1006844.0,1872472.0,2879315.0,,6832901.0,,
1245,University of Iowa,153658.0,2009,Football Bowl Subdivision,Big Ten Conference,89823897.0,0.0,13830063.0,1031359.0,2767817.0,977505.0,10659964.0,18612623.0,16578680.0,14307417.0,11058468.0,101007195.0,10064842.0,7239491.0,27246032.0,195772.0,27907834.0,27688936.0,0.0,664288.0,664287.0,34168009.0,7334017.0,142079992.0,9309556.0
1246,University of Iowa,153658.0,2010,Football Bowl Subdivision,Big Ten Conference,92501762.0,0.0,14113204.0,1302424.0,2617150.0,939426.0,9769879.0,19411005.0,17792555.0,15886930.0,10669189.0,110268020.0,11373550.0,8332718.0,33245759.0,501755.0,29051105.0,27109855.0,0.0,653278.0,653278.0,23136852.0,8531965.0,168971412.0,10302058.0
1247,University of Iowa,153658.0,2011,Football Bowl Subdivision,Big Ten Conference,106077289.0,0.0,15579229.0,1491246.0,2659560.0,1122708.0,10124087.0,27782470.0,18620836.0,17418653.0,11278499.0,112457136.0,11296674.0,9157533.0,32070010.0,285499.0,31042614.0,27924571.0,0.0,680234.0,680234.0,24888766.0,9482405.0,184201014.0,11554781.0
1248,University of Iowa,153658.0,2012,Football Bowl Subdivision,Big Ten Conference,123519738.0,0.0,17067211.0,980079.0,2887791.0,1412934.0,10953400.0,40886759.0,18675024.0,18517822.0,12138719.0,115546480.0,11167496.0,9971658.0,30692295.0,508971.0,32770847.0,29793679.0,0.0,641534.0,641534.0,25678145.0,9411137.0,176465627.0,12022528.0
1249,University of Iowa,153658.0,2013,Football Bowl Subdivision,Big Ten Conference,124423997.0,0.0,14103360.0,784348.0,3321585.0,1483182.0,9904583.0,45442072.0,18743955.0,17710285.0,12930627.0,124638667.0,15320173.0,9615815.0,35560516.0,1643207.0,31340466.0,30368879.0,0.0,789612.0,789612.0,25179693.0,9270571.0,169329291.0,11940197.0
1250,University of Iowa,153658.0,2014,Football Bowl Subdivision,Big Ten Conference,117069139.0,0.0,15515044.0,821096.0,3227760.0,1512512.0,11533632.0,32645089.0,19921819.0,18428419.0,13463768.0,121281417.0,11081894.0,9835603.0,34746078.0,335836.0,34865192.0,29633997.0,0.0,782817.0,782817.0,27796174.0,9334144.0,161847505.0,12265266.0
1251,University of Iowa,153658.0,2015,Football Bowl Subdivision,Big Ten Conference,124859795.0,0.0,16423290.0,788167.0,2673508.0,1840525.0,11527261.0,37013290.0,21290489.0,19977875.0,13325390.0,121149823.0,11388712.0,10691237.0,28976745.0,405216.0,38486109.0,30458691.0,0.0,743113.0,743113.0,27927924.0,10095299.0,155213517.0,12373169.0
1252,University of Iowa,153658.0,2016,Football Bowl Subdivision,Big Ten Conference,131155431.0,0.0,18990648.0,1409388.0,2556909.0,1775414.0,16400027.0,32718745.0,23388397.0,20357294.0,13558610.0,127859044.0,11021939.0,10981654.0,31386125.0,201606.0,44555148.0,28978717.0,0.0,733855.0,733855.0,35153969.0,11785723.0,151620123.0,11394236.0
1253,University of Iowa,153658.0,2017,Football Bowl Subdivision,Big Ten Conference,143952185.0,1492372.0,21191900.0,2010197.0,2659143.0,1754860.0,14663981.0,35634894.0,24231648.0,26358177.0,13955013.0,144463191.0,18654945.0,12425093.0,35373670.0,179890.0,45878211.0,31232831.0,0.0,718549.0,718549.0,35320115.0,12384104.0,172013743.0,11223147.0
1254,University of Iowa,153658.0,2018,Football Bowl Subdivision,Big Ten Conference,141867247.0,1456788.0,19287206.0,1722230.0,2911937.0,1848144.0,15305972.0,37399055.0,25463152.0,22274319.0,14198443.0,147937422.0,14637842.0,11312699.0,32520360.0,320284.0,61167881.0,27276938.0,0.0,701417.0,701417.0,35872391.0,12740091.0,225533437.0,12823475.0
1255,University of Iowa,153658.0,2019,Football Bowl Subdivision,Big Ten Conference,156474700.0,1430858.0,19538795.0,1679680.0,3387206.0,2250736.0,16624860.0,46746215.0,28055303.0,22259411.0,14501635.0,161078620.0,15388387.0,11292891.0,40940196.0,129365.0,63832026.0,28806823.0,,688932.0,688932.0,40045181.0,14225552.0,240446836.0,17678496.0
1256,University of Iowa,153658.0,2020,Football Bowl Subdivision,Big Ten Conference,156169445.0,0.0,19552926.0,2028072.0,5242798.0,1563105.0,15511845.0,47237830.0,28881435.0,22735358.0,13416077.0,152478484.0,11811807.0,10575794.0,40972764.0,52349.0,61475914.0,26909320.0,,680537.0,680537.0,43803589.0,14850294.0,234281688.0,31198462.0
1257,University of Iowa,153658.0,2021,Football Bowl Subdivision,Big Ten Conference,116755350.0,0.0,13005449.0,1744497.0,405944.0,87425.0,6805449.0,35721830.0,26921102.0,18722489.0,13341165.0,74789832.0,4191876.0,7919014.0,14546695.0,165000.0,47127256.0,189991.0,0.0,650000.0,650000.0,29686991.0,13371696.0,256403366.0,24493208.0
1258,University of Kansas,155317.0,2005,Football Bowl Subdivision,Big 12 Conference,56556966.0,0.0,10849454.0,836126.0,1174197.0,1115968.0,5564506.0,5263085.0,9579069.0,14007758.0,8166802.0,70521833.0,9065434.0,264257.0,25669304.0,305947.0,12729275.0,18066606.0,3072177.0,1348835.0,4421012.0,9804721.0,3375177.0,23823622.0,1965928.0
1259,University of Kansas,155317.0,2006,Football Bowl Subdivision,Big 12 Conference,64334169.0,0.0,12237514.0,852441.0,2518633.0,1148001.0,8610835.0,5607037.0,9696197.0,14814773.0,8848739.0,85546128.0,9262219.0,2083290.0,33144177.0,206327.0,17365793.0,19377655.0,2803767.0,1302900.0,4106666.0,13844487.0,,27272860.0,1559784.0
1260,University of Kansas,155317.0,2007,Football Bowl Subdivision,Big 12 Conference,76795896.0,0.0,19792936.0,1089398.0,2541746.0,1152373.0,7620909.0,5728956.0,12556652.0,16796673.0,9516254.0,83840472.0,12620439.0,2144894.0,24800365.0,255768.0,18284461.0,20408144.0,2830290.0,2496110.0,5326400.0,12898585.0,5027058.0,25008164.0,1574781.0
1261,University of Kansas,155317.0,2008,Football Bowl Subdivision,Big 12 Conference,82747923.0,0.0,17686333.0,775888.0,2612154.0,1241452.0,13339263.0,5041545.0,13769258.0,18408894.0,9873138.0,104429904.0,3554501.0,3910796.0,46679690.0,170534.0,23025154.0,22188473.0,2500543.0,2400214.0,4900757.0,17578652.0,5247144.0,36870099.0,3221095.0
1262,University of Kansas,155317.0,2009,Football Bowl Subdivision,Big 12 Conference,85436346.0,0.0,13779487.0,833326.0,2912107.0,1434772.0,9958197.0,7387294.0,17041608.0,22027354.0,10062202.0,88410919.0,-3265575.0,3381015.0,34521591.0,248820.0,22405904.0,26190071.0,2315126.0,2613967.0,4929093.0,17032746.0,5693266.0,58813715.0,4189432.0
1263,University of Kansas,155317.0,2010,Football Bowl Subdivision,Big 12 Conference,86043853.0,0.0,13255215.0,642326.0,2011762.0,1584014.0,8887891.0,7433225.0,16510467.0,24873836.0,10845116.0,87668197.0,9215126.0,3253116.0,20122505.0,246669.0,23825576.0,26533392.0,2049899.0,2421914.0,4471813.0,19853413.0,5508248.0,69707875.0,2556368.0
